pg_adapter_1.0.0	\N	\N	\N
20200110143300	\N	\N	\N
20200114193300	\N	\N	\N
20200124193500	\N	\N	\N
20200131193503	UPDATE metadata_items SET extra_data = replace(extra_data, 'pv%3AreadOnly=', 'at%3AreadOnly=') WHERE extra_data LIKE '%pv^%3AreadOnly=%' escape '^'	0	\N
20191125131300	select 1	0	\N
20200224131300	select 1	0	\N
20200327131300	select 1	0	\N
20200401131300	UPDATE library_sections SET user_fields = replace(replace(user_fields, 'pr%3Ahidden=0', 'pr%includeInGlobal=1'), 'pr%3Ahidden=1', 'pr%3AincludeInGlobal=0') WHERE user_fields LIKE '%pr^%3Ahidden=%' escape '^'	0	\N
20200506172900	select 1	0	\N
20200515172900	select 1	0	\N
20200610150000	select 1	0	\N
20200615032400	\N	\N	\N
20200701090000	select 1	0	\N
20200728130000	select 1	0	\N
20200731130000	select 1	0	\N
20200812130000	select 1	0	\N
20200921130000	\N	\N	\N
20201103130000	select 1	0	\N
20201119130000	select 1	0	\N
20210304150000	\N	\N	\N
500000000000	CREATE INDEX 'index_title_sort_naturalsort' ON 'metadata_items' ('title_sort' COLLATE naturalsort)	1	\N
500000000000.011	DROP index if exists 'index_title_sort_naturalsort'	0	\N
500000000000.021	DROP index if exists 'index_title_sort_icu'	0	\N
500000000001	CREATE TRIGGER fts4_tag_titles_after_insert AFTER INSERT ON tags BEGIN INSERT INTO fts4_tag_titles(docid, tag) VALUES(new.rowid, new.tag); END	0	\N
500000000001.011	CREATE TRIGGER fts4_tag_titles_after_update AFTER UPDATE ON tags BEGIN INSERT INTO fts4_tag_titles(docid, tag) VALUES(new.rowid, new.tag); END	0	\N
500000000001.021	CREATE TRIGGER fts4_tag_titles_before_delete BEFORE DELETE ON tags BEGIN DELETE FROM fts4_tag_titles WHERE docid=old.rowid; END	0	\N
500000000001.031	CREATE TRIGGER fts4_tag_titles_before_update BEFORE UPDATE ON tags BEGIN DELETE FROM fts4_tag_titles WHERE docid=old.rowid; END	0	\N
500000000001.041	CREATE TRIGGER fts4_metadata_titles_after_insert AFTER INSERT ON metadata_items BEGIN INSERT INTO fts4_metadata_titles(docid, title, title_sort, original_title) VALUES(new.rowid, new.title, new.title_sort, new.original_title); END	0	\N
500000000001.051	CREATE TRIGGER fts4_metadata_titles_after_update AFTER UPDATE ON metadata_items BEGIN INSERT INTO fts4_metadata_titles(docid, title, title_sort, original_title) VALUES(new.rowid, new.title, new.title_sort, new.original_title); END	0	\N
500000000001.061	CREATE TRIGGER fts4_metadata_titles_before_delete BEFORE DELETE ON metadata_items BEGIN DELETE FROM fts4_metadata_titles WHERE docid=old.rowid; END	0	\N
500000000001.071	CREATE TRIGGER fts4_metadata_titles_before_update BEFORE UPDATE ON metadata_items BEGIN DELETE FROM fts4_metadata_titles WHERE docid=old.rowid; END	0	\N
500000000001.081	drop trigger if exists fts4_tag_titles_after_insert	0	\N
500000000001.091	drop trigger if exists fts4_tag_titles_after_update	0	\N
500000000001.101	drop trigger if exists fts4_tag_titles_before_delete	0	\N
500000000001.111	drop trigger if exists fts4_tag_titles_before_update	0	\N
500000000001.121	drop trigger if exists fts4_metadata_titles_after_insert	0	\N
500000000001.131	drop trigger if exists fts4_metadata_titles_after_update	0	\N
500000000001.141	drop trigger if exists fts4_metadata_titles_before_delete	0	\N
500000000001.151	drop trigger if exists fts4_metadata_titles_before_update	0	\N
500000000001.161	drop trigger if exists fts4_tag_titles_after_insert_icu	0	\N
500000000001.171	drop trigger if exists fts4_tag_titles_after_update_icu	0	\N
500000000001.181	drop trigger if exists fts4_tag_titles_before_delete_icu	0	\N
500000000001.191	drop trigger if exists fts4_tag_titles_before_update_icu	0	\N
500000000001.201	drop trigger if exists fts4_metadata_titles_after_insert_icu	0	\N
500000000001.211	drop trigger if exists fts4_metadata_titles_after_update_icu	0	\N
500000000001.221	drop trigger if exists fts4_metadata_titles_before_delete_icu	0	\N
500000000001.231	drop trigger if exists fts4_metadata_titles_before_update_icu	0	\N
20210628131300	select 1	0	\N
202107070000	select 1	1	\N
202107221100	update metadata_items set refreshed_at=NULL where id in (select DISTINCT metadata_items.id from metadata_items join media_items on media_items.metadata_item_id = metadata_items.id where media_items.id in ( select DISTINCT media_item_id from media_streams where language<>'' and length(language)<>3 and url<>'' and url<>'blob://'))	0	\N
202107221100.011	update media_items set media_analysis_version=0 where media_analysis_version>0 and id in (select distinct media_item_id from media_streams where language<>'' and length(language)<>3)	0	\N
20210726150000	\N	\N	\N
20210830032400	select 1	0	\N
202109061500	select 1	1	\N
20210922132300	\N	\N	\N
20211027132200	\N	\N	\N
20211116115800	select 1	1	\N
20211208163900	select 1	0	\N
202203040100	update metadata_items set originally_available_at = iif(typeof(originally_available_at) in ('integer', 'real'), datetime(originally_available_at, 'unixepoch'), originally_available_at), available_at = iif(typeof(available_at) in ('integer', 'real'), datetime(available_at, 'unixepoch', 'localtime'), available_at), expires_at = iif(typeof(expires_at) in ('integer', 'real'), datetime(expires_at, 'unixepoch', 'localtime'), expires_at), refreshed_at = iif(typeof(refreshed_at) in ('integer', 'real'), datetime(refreshed_at, 'unixepoch', 'localtime'), refreshed_at), added_at = iif(typeof(added_at) in ('integer', 'real'), datetime(added_at, 'unixepoch', 'localtime'), added_at), created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at), deleted_at = iif(typeof(deleted_at) in ('integer', 'real'), datetime(deleted_at, 'unixepoch', 'localtime'), deleted_at)	1	\N
202203040100.011	PRAGMA writable_schema = RESET	0	\N
202203040100.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'metadata_items' AND type = 'table'	0	\N
202203040100.031	PRAGMA writable_schema = TRUE	0	\N
202209271322.011	CREATE INDEX 'index_synchronization_files_on_sync_item_id' ON 'synchronization_files' ('sync_item_id' )	0	\N
202209271322.021	CREATE INDEX 'index_synchronization_files_on_sync_list_id' ON 'synchronization_files' ('sync_list_id' )	0	\N
202203220200	update media_items set begins_at = iif(typeof(begins_at) in ('integer', 'real'), datetime(begins_at, 'unixepoch'), begins_at), ends_at = iif(typeof(ends_at) in ('integer', 'real'), datetime(ends_at, 'unixepoch'), ends_at), created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at), deleted_at = iif(typeof(deleted_at) in ('integer', 'real'), datetime(deleted_at, 'unixepoch', 'localtime'), deleted_at)	1	\N
202203220200.011	PRAGMA writable_schema = RESET	0	\N
202203220200.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'media_items' AND type = 'table'	0	\N
202203220200.031	PRAGMA writable_schema = TRUE	0	\N
202204252200	update media_parts set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at), deleted_at = iif(typeof(deleted_at) in ('integer', 'real'), datetime(deleted_at, 'unixepoch', 'localtime'), deleted_at)	1	\N
202204252200.011	PRAGMA writable_schema = RESET	0	\N
202204252200.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'media_parts' AND type = 'table'	0	\N
202204252200.031	PRAGMA writable_schema = TRUE	0	\N
202204252300	update media_streams set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202204252300.011	PRAGMA writable_schema = RESET	0	\N
202204252300.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'media_streams' AND type = 'table'	0	\N
202204252300.031	PRAGMA writable_schema = TRUE	0	\N
202204252330	update metadata_item_settings set last_viewed_at = iif(typeof(last_viewed_at) in ('integer', 'real'), datetime(last_viewed_at, 'unixepoch', 'localtime'), last_viewed_at), last_skipped_at = iif(typeof(last_skipped_at) in ('integer', 'real'), datetime(last_skipped_at, 'unixepoch', 'localtime'), last_skipped_at), last_rated_at = iif(typeof(last_rated_at) in ('integer', 'real'), datetime(last_rated_at, 'unixepoch', 'localtime'), last_rated_at), created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202204252330.011	PRAGMA writable_schema = RESET	0	\N
202204252330.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'metadata_item_settings' AND type = 'table'	0	\N
202204252330.031	PRAGMA writable_schema = TRUE	0	\N
202205090900	update media_item_settings set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202205090900.011	PRAGMA writable_schema = RESET	0	\N
202205090900.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'media_item_settings' AND type = 'table'	0	\N
202205090900.031	PRAGMA writable_schema = TRUE	0	\N
202205090930	update media_part_settings set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202205090930.011	PRAGMA writable_schema = RESET	0	\N
202205090930.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'media_part_settings' AND type = 'table'	0	\N
202205090930.031	PRAGMA writable_schema = TRUE	0	\N
202205090940	update media_stream_settings set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202205090940.011	PRAGMA writable_schema = RESET	0	\N
202205090940.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'media_stream_settings' AND type = 'table'	0	\N
202205090940.031	PRAGMA writable_schema = TRUE	0	\N
202205091600	update metadata_item_views set originally_available_at = iif(typeof(originally_available_at) in ('integer', 'real'), datetime(originally_available_at, 'unixepoch', 'localtime'), originally_available_at), viewed_at = iif(typeof(viewed_at) in ('integer', 'real'), datetime(viewed_at, 'unixepoch', 'localtime'), viewed_at)	1	\N
202205091600.011	PRAGMA writable_schema = RESET	0	\N
202205091600.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'metadata_item_views' AND type = 'table'	0	\N
202205091600.031	PRAGMA writable_schema = TRUE	0	\N
202205091700	update view_settings set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202205091700.011	PRAGMA writable_schema = RESET	0	\N
202205091700.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'view_settings' AND type = 'table'	0	\N
202205091700.031	PRAGMA writable_schema = TRUE	0	\N
202205181200	\N	\N	\N
202206291100	\N	\N	\N
20220818122500	delete from metadata_relations where relation_type = 100	0	\N
202209091100	CREATE INDEX 'index_cloudsync_files_on_device_identifier_and_original_url' ON 'cloudsync_files' ('device_identifier', 'original_url')	0	\N
202209091100.011	DROP INDEX IF EXISTS 'index_cloudsync_files_on_device_identifier_and_original_url'	0	\N
202209091100.021	CREATE TABLE 'cloudsync_files' ('id' INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, 'device_identifier' varchar(255), 'original_url' varchar(255), 'provider' varchar(255), 'new_key' varchar(255), 'query_string' varchar(255), 'extra_data' varchar(255))	0	\N
202209091100.031	DROP TABLE IF EXISTS cloudsync_files	0	\N
20220911115800	select 1	1	\N
202209271322	CREATE INDEX 'index_synchronization_files_on_item_uri' ON 'synchronization_files' ('item_uri' )	0	\N
202209271322.031	CREATE INDEX 'index_synchronization_files_on_client_identifier' ON 'synchronization_files' ('client_identifier' )	0	\N
202209271322.041	CREATE TABLE IF NOT EXISTS 'synchronization_files' ('id' INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, 'client_identifier' varchar(255), 'sync_list_id' integer(8), 'sync_item_id' integer(8), 'item_uri' varchar(255), 'num_parts' integer, 'state' integer, 'state_context' integer, 'extra_data' varchar(255))	0	\N
202209271322.051	DROP TABLE IF EXISTS 'synchronization_files'	0	\N
202209271322.061	CREATE UNIQUE INDEX 'index_synced_play_queue_generators_on_sync_list_id_and_play_queue_generator_id' ON 'synced_play_queue_generators' ('sync_list_id', 'play_queue_generator_id' )	0	\N
202209271322.071	CREATE INDEX 'index_synced_play_queue_generators_on_state' ON 'synced_play_queue_generators' ('state' )	0	\N
202209271322.081	CREATE INDEX 'index_synced_play_queue_generators_on_changed_at' ON 'synced_play_queue_generators' ('changed_at' )	0	\N
202209271322.091	CREATE INDEX 'index_synced_play_queue_generators_on_play_queue_generator_id' ON 'synced_play_queue_generators' ('play_queue_generator_id' )	0	\N
202209271322.101	CREATE INDEX 'index_synced_play_queue_generators_on_playlist_id' ON 'synced_play_queue_generators' ('playlist_id' )	0	\N
202209271322.111	CREATE INDEX 'index_synced_play_queue_generators_on_sync_item_id' ON 'synced_play_queue_generators' ('sync_item_id' )	0	\N
202209271322.121	CREATE INDEX 'index_synced_play_queue_generators_on_sync_list_id' ON 'synced_play_queue_generators' ('sync_list_id' )	0	\N
202209271322.131	CREATE TABLE IF NOT EXISTS 'synced_play_queue_generators' ('id' INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, 'sync_list_id' integer(8), 'sync_item_id' integer(8), 'playlist_id' integer, 'play_queue_generator_id' integer, 'changed_at' integer(8), 'state' integer, 'state_context' integer, 'first_packaged_at' integer(8))	0	\N
202209271322.141	DROP TABLE IF EXISTS 'synced_play_queue_generators'	0	\N
202209271322.151	CREATE UNIQUE INDEX 'index_synced_metadata_items_on_sync_list_id_and_metadata_item_id' ON 'synced_metadata_items' ('sync_list_id', 'metadata_item_id' )	0	\N
202209271322.161	CREATE INDEX 'index_synced_metadata_items_library_section_id' ON 'synced_metadata_items' ('library_section_id')	0	\N
202209271322.171	CREATE INDEX 'index_synced_metadata_items_parent_id' ON 'synced_metadata_items' ('parent_id')	0	\N
202209271322.181	CREATE INDEX 'index_synced_metadata_items_on_state' ON 'synced_metadata_items' ('state' )	0	\N
202209271322.191	CREATE INDEX 'index_synced_metadata_items_on_first_packaged_at' ON 'synced_metadata_items' ('first_packaged_at' )	0	\N
202209271322.201	CREATE INDEX 'index_synced_metadata_items_on_changed_at' ON 'synced_metadata_items' ('changed_at' )	0	\N
202209271322.211	CREATE INDEX 'index_synced_metadata_items_on_metadata_item_id' ON 'synced_metadata_items' ('metadata_item_id' )	0	\N
202209271322.221	CREATE INDEX 'index_synced_metadata_items_on_sync_item_id' ON 'synced_metadata_items' ('sync_item_id' )	0	\N
202209271322.231	CREATE INDEX 'index_synced_metadata_items_on_sync_list_id' ON 'synced_metadata_items' ('sync_list_id' )	0	\N
202209271322.241	CREATE TABLE IF NOT EXISTS 'synced_metadata_items' ('id' INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, 'sync_list_id' integer(8), 'sync_item_id' integer(8), 'metadata_item_id' integer, 'changed_at' integer(8), 'first_packaged_at' integer(8), 'state' integer, 'state_context' integer, 'selected_media_id' integer, 'selected_part_id' integer, 'media_decision' integer, 'file_size' integer(8), 'media_analysis_extra_data' varchar(255), 'parent_id' integer, 'library_section_id' integer)	0	\N
202209271322.251	DROP TABLE IF EXISTS 'synced_metadata_items'	0	\N
202209271322.261	CREATE UNIQUE INDEX 'index_synced_library_sections_on_sync_list_id_and_library_section_id' ON 'synced_library_sections' ('sync_list_id', 'library_section_id')	0	\N
202209271322.271	CREATE INDEX 'index_synced_library_sections_state' ON 'synced_library_sections' ('state')	0	\N
202209271322.281	CREATE INDEX 'index_synced_library_sections_on_reference_count' ON 'synced_library_sections' ('reference_count')	0	\N
202209271322.291	CREATE INDEX 'index_synced_library_sections_on_changed_at' ON 'synced_library_sections' ('changed_at')	0	\N
202209271322.301	CREATE INDEX 'index_synced_library_sections_on_library_section_id' ON 'synced_library_sections' ('library_section_id')	0	\N
202209271322.311	CREATE INDEX 'index_synced_library_sections_on_sync_list_id' ON 'synced_library_sections' ('sync_list_id')	0	\N
202209271322.321	CREATE TABLE IF NOT EXISTS 'synced_library_sections' ('id' INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, 'sync_list_id' integer(8), 'library_section_id' integer, 'changed_at' integer(8), 'reference_count' integer, 'first_packaged_at' integer(8), 'state' integer)	0	\N
202209271322.331	DROP TABLE IF EXISTS 'synced_library_sections'	0	\N
202209271322.341	CREATE UNIQUE INDEX 'index_synced_ancestor_items_on_sync_list_id_and_metadata_item_id' ON 'synced_ancestor_items' ('sync_list_id', 'metadata_item_id')	0	\N
202209271322.351	CREATE INDEX 'index_synced_ancestor_items_state' ON 'synced_ancestor_items' ('state')	0	\N
202209271322.361	CREATE INDEX 'index_synced_ancestor_items_parent_id' ON 'synced_ancestor_items' ('parent_id')	0	\N
202209271322.371	CREATE INDEX 'index_synced_ancestor_items_on_reference_count' ON 'synced_ancestor_items' ('reference_count')	0	\N
202209271322.381	CREATE INDEX 'index_synced_ancestor_items_on_changed_at' ON 'synced_ancestor_items' ('changed_at')	0	\N
202209271322.391	CREATE INDEX 'index_synced_ancestor_items_on_metadata_item_id' ON 'synced_ancestor_items' ('metadata_item_id')	0	\N
202209271322.401	CREATE INDEX 'index_synced_ancestor_items_on_sync_list_id' ON 'synced_ancestor_items' ('sync_list_id')	0	\N
202209271322.411	CREATE TABLE IF NOT EXISTS 'synced_ancestor_items' ('id' INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, 'sync_list_id' integer(8), 'metadata_item_id' integer, 'changed_at' integer(8), 'reference_count' integer, 'first_packaged_at' integer(8), 'parent_id' integer, 'state' integer)	0	\N
202209271322.421	DROP TABLE IF EXISTS synced_ancestor_items	0	\N
202209271322.431	CREATE INDEX 'index_sync_schema_versions_on_changed_at' ON 'sync_schema_versions' ('changed_at')	0	\N
202209271322.441	CREATE TABLE IF NOT EXISTS 'sync_schema_versions' ('id' INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, 'version' integer, 'changed_at' integer(8))	0	\N
202209271322.451	DROP TABLE IF EXISTS 'sync_schema_versions'	0	\N
202309200914	UPDATE metadata_item_settings SET extra_data = extra_data ->> 'url' WHERE extra_data IS NOT NULL and json_valid(extra_data)	0	\N
202210260000	update directories set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at), deleted_at = iif(typeof(deleted_at) in ('integer', 'real'), datetime(deleted_at, 'unixepoch', 'localtime'), deleted_at)	1	\N
202210260000.011	PRAGMA writable_schema = RESET	0	\N
202210260000.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'directories' AND type = 'table'	0	\N
202210260000.031	PRAGMA writable_schema = TRUE	0	\N
202210260100	update library_sections set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at), scanned_at = iif(typeof(scanned_at) in ('integer', 'real'), datetime(scanned_at, 'unixepoch', 'localtime'), scanned_at)	1	\N
202210260100.011	PRAGMA writable_schema = RESET	0	\N
202210260100.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'library_sections' AND type = 'table'	0	\N
202210260100.031	PRAGMA writable_schema = TRUE	0	\N
202210260200	update section_locations set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at), scanned_at = iif(typeof(scanned_at) in ('integer', 'real'), datetime(scanned_at, 'unixepoch', 'localtime'), scanned_at)	1	\N
202210260200.011	PRAGMA writable_schema = RESET	0	\N
202210260200.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'section_locations' AND type = 'table'	0	\N
202210260200.031	PRAGMA writable_schema = TRUE	0	\N
202212012200	update tags set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202212012200.011	PRAGMA writable_schema = RESET	0	\N
202212012200.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'tags' AND type = 'table'	0	\N
202212012200.031	PRAGMA writable_schema = TRUE	0	\N
202212012300	update taggings set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at)	1	\N
202212012300.011	PRAGMA writable_schema = RESET	0	\N
202212012300.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'taggings' AND type = 'table'	0	\N
202212012300.031	PRAGMA writable_schema = TRUE	0	\N
202212022100	update media_grabs set created_at = iif(typeof(created_at) in ('integer', 'real'), datetime(created_at, 'unixepoch', 'localtime'), created_at), updated_at = iif(typeof(updated_at) in ('integer', 'real'), datetime(updated_at, 'unixepoch', 'localtime'), updated_at)	1	\N
202212022100.011	PRAGMA writable_schema = RESET	0	\N
202212022100.021	UPDATE sqlite_schema SET sql = replace(sql, 'dt_integer(8)', 'datetime') WHERE name = 'media_grabs' AND type = 'table'	0	\N
202212022100.031	PRAGMA writable_schema = TRUE	0	\N
